file_name,text,phishing_type
phishing_088," 안녕하세요, OOO님 맞으신가요? 아드님 OO이가 말씀 드리라고 해서 연락드렸습니다.  네, 맞습니다. 무슨 일이죠? 아드님이 입원 중인데 급히 수술비가 필요하다고 해서요. 입원이라니요? 무슨 수술비가 필요하다고요? 왜 본인이 연락 안 했죠? 폰이 고장 나서 대신 부탁 드리는 겁니다. 은행 계좌번호 알려드릴게요.",가족지인사칭형
phishing_089," 여보세요, 저 OOO예요. 급히 부탁할 게 있어서요. OOO야? 이 시간에 무슨 일이야? 나 세무서에서 연락 왔는데 돈이 급하게 필요해. 세무서? 무슨 문제 생겼어? 괜찮은 거지? 나중에 설명할게. 지금 너무 급해서 그래. 도와줘.",가족지인사칭형
phishing_090," 여보세요, OOO야? 나 지금 급하게 경찰서에 와 있어. OOO? 무슨 일이야? 괜찮아? 나 교통사고가 났는데 경찰서에서 벌금을 내야 해. 돈 좀 보내줄 수 있어? 어... 알겠어. 근데 왜 네 번호가 달라? 핸드폰이 고장 나서 임시 번호로 연락했어. 빨리 좀 부탁해!",가족지인사칭형
phishing_091," 엄마, OOO야. 전화기 잃어버려서 새 번호로 연락했어.  어머, OOO야? 무슨 일이니? 나 친구랑 여행 갔다가 돈이 부족해. 급히 송금 좀 해줄 수 있어? 여행? 어디로 간 거니? 왜 갑자기 돈이 부족해? 갑작스러운 상황이 생겼어. 자세한 건 나중에 설명할게.",가족지인사칭형
phishing_092," 여보세요, OOO야? 나 OO 은행에서 연락받았는데 문제 생겼어.  어? OOO, 무슨 문제인데? 계좌가 도용되어서 막아야 한다고 해. 그런데 지금 당장 송금해야 한대. 정말? 은행에 직접 확인해봐야겠어. 시간이 없어! 빨리 해야 한다고 했어.",가족지인사칭형
phishing_093," 아빠, OOO야. 지금 병원에 있는데 급하게 돈이 필요해.  병원? OOO, 왜 병원에 있어? 친구가 다쳐서 수술비가 필요해. 도와줄 수 있어?  아, 그래? 근데 네 목소리가 조금 이상한데...  감기에 걸려서 그래. 급해, 제발 부탁해.",가족지인사칭형
phishing_094," 여보세요, OOO님? 여긴 OOO 보험사입니다. 아드님이 교통사고를 당했습니다. 뭐라고요? OOO가 사고를 당했다고요?  네, 수술 비용이 필요합니다. 빨리 송금해 주셔야 합니다. 지금 당장 병원으로 갈게요. 어디 있는지 알려주세요. 전화로는 병원 위치를 알 수 없습니다. 송금해 주셔야 해요.",가족지인사칭형
phishing_095," 여보세요, OOO야? 아빠 폰이 물에 빠져서 임시 폰으로 연락하고 있어. OOO? 정말 아빠 맞아? 목소리가 좀 달라.  응, 맞아. 지금 급한 일이 있어서 돈 좀 보내줄 수 있어? 무슨 일인데? 괜찮아? 교통사고가 났는데 병원비가 필요해. 나중에 자세히 설명할게.",가족지인사칭형
phishing_096," 어머니, OOO에요. 제 친구가 사고가 나서 병원에 있어요. OOO? 무슨 일이야? 어디 아프니?  저는 괜찮은데, 친구가 많이 다쳤어요. 병원비가 필요해요. 그래? 얼마나 급해? 어디로 보내면 돼? 당장 보내주시면 좋겠어요. 나중에 다시 통화할게요.",가족지인사칭형
phishing_097," OOO야, 나야 친구인데, 핸드폰 잃어버려서 임시로 연락해. 친구? 누구지? OOO 맞아?  응, 나야. 근데 지금 돈이 필요해서 좀 도와줄 수 있어? 왜? 무슨 일인데? 해외에 있는데 문제 생겨서 그래. 부탁 좀 할게.",가족지인사칭형
phishing_098," OOO야, 나 엄마인데 목소리가 좀 이상하지? 감기에 걸려서 그래. 엄마? 진짜 엄마야? 감기 걸렸구나.  응, 근데 지금 급하게 돈 보낼 곳이 있어서 네 도움이 필요해. 어디에 보내야 돼? 많이 급해? 당장 보내야 해. 나중에 다시 전화할게.",가족지인사칭형
phishing_099," OOO야, 아빠인데, 사고가 나서 병원 도착했어. 아빠? 괜찮아? 어디 다치셨어?  큰일은 아닌데, 병원비가 필요해. 네가 좀 보낼 수 있을까? 당연히 보내야죠. 계좌번호 알려주세요. 고마워. 나중에 이야기 하자.",가족지인사칭형
phishing_100," 안녕하세요, 여기는 국세청 환급팀입니다. OOO님께 환급받을 세금이 남아 있어서 연락드렸습니다. 세금 환급이요? 전 그런 거 몰랐는데요.  작년 소득 신고에 따라 200,000원을 돌려받으실 수 있습니다. 그럼 어떻게 해야 하나요? 신원 확인을 위해 계좌번호와 몇 가지 정보를 확인해야 합니다.  저기, 정보 제공이 좀 꺼려지네요.",세금환급형
phishing_1000,"안녕하세요, OOO 씨인가요? 우리은행 고객센터에서 연락드립니다. 네, 저 OOO인데요. 무슨 일이에요? 고객님의 계좌가 해외에서 사용된 것으로 확인되었습니다. 긴급 조치가 필요합니다. 해외에서요? 제가 최근에 해외 간 적이 없는데요. 그렇다면 계좌 해킹이 의심됩니다. 정보를 업데이트하셔야 합니다. 정보를 어떻게 업데이트하죠? 안전한 방법으로 하고 싶어요. 저희가 제공하는 안전한 링크를 보내드리겠습니다. 바로 진행해주세요. 우선 은행에 직접 가서 확인하는 게 나을 것 같아요. 감사합니다.",기관사칭형
phishing_1001,"안녕하세요, OOO님이신가요? 서울중앙경찰서 수사관 박준영입니다. 네, 맞습니다. 무슨 일로 전화 주셨나요? 현재 OOO님의 주민등록번호가 범죄에 이용된 증거가 발견되었습니다. 정말요? 그럼 어떻게 해야 하나요? 일단 계좌를 확인해야 합니다. 계좌 번호를 알려주시면 안전 확인을 도와드리겠습니다. 그건 좀 꺼려지는데요. 직접 경찰서로 가서 확인할게요.",기관사칭형
phishing_1002,"여보세요, OOO님 맞으신가요? 서울지방검찰청 김혜민입니다. 네, 제가 OOO입니다. 무슨 일이죠? OOO님께서 세금 포탈 혐의로 조사 대상에 올랐습니다. 아니, 그런 일이 있을 리가 없는데요? 오해를 풀기 위해서는 계좌 정보를 검토해야 합니다. 협조 부탁드립니다. 계좌 정보는 말씀드릴 수 없습니다. 직접 검찰청에 가서 확인하겠습니다.",기관사칭형
phishing_1003,"안녕하세요, OOO님이신가요? 국민은행 보안부의 김선우입니다. 네, 맞습니다. 무슨 일인가요? 고객님의 계좌에서 이상한 거래가 감지되었습니다. 확인이 필요합니다. 이상한 거래라니요? 어떤 거래죠? 자세한 내역은 보안상 지금 바로 말씀드리기 어렵습니다. 계좌 번호를 먼저 알려주셔야 합니다. 불안하네요. 직접 은행에 가서 확인할게요.",기관사칭형
phishing_1004,"여보세요, OOO님이시죠? 국세청 조사관 이지훈입니다. 네, OOO입니다. 어떻게 도와드릴까요? OOO님께서 소득세 미납으로 인한 벌금이 발생했습니다. 미납이라니요? 저는 다 납부했는데요. 확인을 위해서는 납부 기록을 확인해야 하니 계좌 정보를 알려주십시오. 이상하네요. 직접 국세청에 문의해보겠습니다.",기관사칭형
phishing_1005,"안녕하세요, OOO님이신가요? 삼성화재 보험부의 박민수입니다. 네, OOO입니다. 무슨 일이시죠? 최근 고객님의 보험 정보가 유출된 정황이 포착되었습니다. 정말요? 어떻게 해야 하나요? 일단 빠른 조치를 위해 고객님의 보험 증권 번호를 확인해야 합니다. 그건 직접 확인해야 할 것 같아요. 보험사에 연락해보겠습니다.",기관사칭형
phishing_1006,"안녕하세요, OOO 씨 맞으시죠? 저는 서울중앙지검의 박 검사입니다. 네, 저 맞습니다. 무슨 일이죠? 현재 OOO 씨의 계좌가 불법 자금 세탁에 연루되어 검찰 조사가 필요합니다. 그런 일 없었습니다. 잘못된 정보 아닌가요? 확인을 위해 안전한 계좌로 자금을 이전해야 하니 협조 부탁드립니다. 그건 좀 이상한데요. 직접 방문해서 확인할게요.",기관사칭형
phishing_1007,"여보세요, OOO님 맞으십니까? 여기는 국민은행입니다. 어, 네. 무슨 일이신가요? 고객님의 계좌가 해외에서 이상 거래가 감지되었습니다. 확인이 필요합니다. 해외 거래요? 그런 적 없는데요. 그렇다면 즉시 계좌를 보호하기 위해 비밀번호를 변경하셔야 합니다. 도와드리겠습니다. 은행이라면 직접 가서 처리하겠습니다. 감사합니다.",기관사칭형
phishing_1008,"OOO님, 안녕하세요? 여기는 국세청입니다. 네, 안녕하세요. 무슨 일이신가요? 최근 세금 누락 사항이 발견되어 긴급히 확인이 필요합니다. 세금 누락이요? 저는 꼼꼼히 신고했는데요. 확인을 위해 납세 정보를 다시 제출해 주셔야 합니다. 서면 통보로 부탁드립니다. 직접 확인하겠습니다.",기관사칭형
phishing_1009,"OOO님, 안녕하세요? 여기는 모 보험사 고객 센터입니다. 아, 네. 무슨 문제라도 있나요? 보험료 미납으로 인해 보상 청구가 거부되었습니다. 바로 확인이 필요합니다. 보험료는 자동이체로 내고 있는데요? 시스템 오류일 수 있습니다. 계좌 정보를 다시 확인해 주시면 문제를 해결하겠습니다. 직접 방문해서 상담하겠습니다. 답변 감사합니다.",기관사칭형
phishing_101," 안녕하세요, 지방세 환급센터입니다. OOO님, 환급받을 금액이 확인되었습니다. 정말요? 얼마인가요?  75,000원이 환급됩니다. 빠르게 처리하려면 계좌정보가 필요합니다. 계좌정보라면 뭐가 필요한가요? 계좌번호와 주민등록번호 뒤 네 자리를 부탁드립니다. 신뢰할 수 있는 건가요? 문서로도 확인이 가능한가요?",세금환급형
phishing_1010,"안녕하세요, OOO님. 여기는 서울지방검찰청입니다. 네, 안녕하세요. 무슨 일인가요? OOO님의 신분증이 도용되어 범죄에 사용되었습니다. 정말요? 그럴 리가 없는데요. 조사 협조를 위해 본인 확인이 가능한 정보를 제공해 주셔야 합니다. 직접 방문해서 확인하겠습니다.",기관사칭형
phishing_1011,"여보세요, OOO님이신가요? 서울중앙지검의 박 검사입니다. 네, 접니다. 무슨 일이시죠? 현재 OOO님의 계좌가 범죄에 연루된 것으로 확인되어 연락드렸습니다. 범죄요? 제 계좌가요? 그럴 리가 없는데요. 혹시 최근에 이상한 전화를 받으셨거나 개인 정보를 누군가에게 제공한 적이 있으신가요? 아니요. 그런 적은 없는데요. 이게 무슨 상황인지 자세히 설명해 주세요. 정확한 확인을 위해 계좌 정보를 다시 확인해 주셔야 합니다. 안전한 처리를 위해 필요한 절차입니다. 잠깐만요, 제가 직접 은행에 가서 확인해 볼게요. 감사합니다.",기관사칭형
phishing_1012,"여보세요, OOO님 맞으신가요? 국세청의 이 과장입니다. 네, 맞는데요. 무슨 일인가요? 이번에 세무 조사 중에 OOO님의 소득 신고에 문제가 발견되었습니다. 아, 그럴 리가 없는데요. 문제가 무엇인지 구체적으로 말씀해 주세요. 신고된 금액과 실제 소득에 차이가 있습니다. 이를 시정하지 않으면 불이익이 있을 수 있습니다. 어떻게 시정해야 하는지 알려주시겠어요? 확인해 보겠습니다. 문제를 해결하기 위해서는 온라인으로 인증 절차를 거쳐야 합니다. 안내해 드리겠습니다. 일단 직접 세무서에 가서 확인해 보겠습니다. 감사합니다.",기관사칭형
phishing_1013,"안녕하세요, OOO님이신가요? XX은행의 김 대리입니다. 네, 포항 OOO입니다. 무슨 일이죠? 고객님의 계좌에서 큰 금액이 해외로 송금될 예정이라고 시스템에서 경고가 떴습니다. 그럴 리가 없어요. 제가 송금한 적이 없는데요. 그렇다면 이름 도용 가능성이 있습니다. 안전을 위해 계좌 정보를 즉시 확인해야 합니다. 저는 직접 은행에 가서 확인해 볼게요. 이렇게 전화로는 처리 못 하겠어요. 알겠습니다. 꼭 은행에 문의하세요. 감사합니다.",기관사칭형
phishing_1014,"여보세요, OOO님 맞으십니까? 국민건강보험공단의 전 과장입니다. 네, OOO입니다. 무슨 일로 전화하셨나요? OOO님께서 최근 보험료가 미납되었고, 이를 해결하지 않으면 불이익이 있을 수 있어 연락드렸습니다. 보험료는 자동이체로 되어 있을 텐데요. 무슨 문제가 있나요? 시스템 오류로 자동이체가 되지 않았습니다. 바로 잡기 위해 계좌 정보를 확인해 주셔야 합니다. 그렇다면 직접 건강보험공단에 가서 확인해 보겠습니다. 전화로는 좀 꺼려지네요. 네, 꼭 확인하시길 바랍니다. 감사합니다.",기관사칭형
phishing_1015,"안녕하세요, OOO님이십니까? 서울중앙지법의 이 판사입니다. 네, OOO입니다. 판사님이 전화하신 건가요? 네, OOO님 명의로 소송이 제기되었습니다. 이와 관련해 몇 가지 확인 절차가 필요합니다. 소송이요? 저는 그런 걸 들은 적이 없는데요. 어느 시점에서 이름이 도용되었을 가능성이 있습니다. 문제를 해결하기 위해 신분 확인이 필요합니다. 일단 직접 법원에 가서 확인해 보겠습니다. 전화로는 신뢰가 가지 않네요. 네, 그렇게 하시고 필요하신 경우 저희에게 연락 주세요.",기관사칭형
phishing_1016,"안녕하세요, OOO님 맞으신가요? 여기는 서울지방경찰청 박 형사입니다. 네, 접니다. 무슨 일이죠? 귀하의 명의로 불법 대출이 발생한 정황이 포착되었습니다. 정말인가요? 어떻게 해야 하나요? 즉시 조사를 시작해야 하니 본인 확인을 위해 계좌 정보를 알려주셔야 합니다. 그런 정보를 전화로 드려도 되나요? 공식적인 절차이니 걱정하지 않으셔도 됩니다.",기관사칭형
phishing_1017,"OOO님, 안녕하세요. 여기는 국세청 이 과장입니다. 네, 말씀하세요. 최근 세금 미납이 확인되어 긴급 연락드렸습니다. 세금이 미납됐다고요? 그런 적이 없어요. 해결을 위해 빠르게 송금하시면 문제가 해결됩니다. 이상하네요, 제가 직접 확인해 보겠습니다.",기관사칭형
phishing_1018,"안녕하세요, OOO님. 여기는 중앙은행 보안팀입니다. 아, 네. 무슨 일인가요? 귀하의 계좌에서 이상한 거래 내역이 감지되었습니다. 어떤 거래인가요? 자세한 확인을 위해 계좌 비밀번호가 필요합니다. 비밀번호를 전화로 알려드려야 하나요? 보안을 위한 절차이니 안심하셔도 됩니다.",기관사칭형
phishing_1019,"OOO님, 안녕하세요. 여기는 검찰청 수사관 정입니다. 아, 네. 무슨 일로 전화하셨나요? 귀하께서 연루된 사기 사건이 있어 확인이 필요합니다. 죄송하지만 무슨 말인지 잘 모르겠네요. 본인 확인을 위해 주민등록번호와 핸드폰 번호가 필요합니다. 그 정보를 꼭 전화로 제공해야 하나요?",기관사칭형
